1	Omon	hfbasinpsmadv	str-a081
1	Omon	hfcorr	str-a098
1	Odec	hfds	str-a098
1	Omon	hfds	str-a098
1	Eday	hfdsl	str-041
1	LImon	hfdsn	str-041
1	Eday	hfdsn	str-041
1	Eday	hfdsnb	str-041
1	Omon	hfevapds	str-a043
1	Ofx	hfgeou	str-d39
1	Omon	hfgeou	str-a098
3	IfxGre	hfgeoubed	str-b109
3	IfxAnt	hfgeoubed	str-b226
3	IyrGre	hfgeoubed	str-b109
3	IyrAnt	hfgeoubed	str-b226
1	Omon	hfibthermds	str-157
1	Omon	hfibthermds2d	str-a098
1	CFsubhr	hfls	str-d09
3	Esubhr	hfls	str-d11
1	3hr	hfls	str-013
1	Amon	hfls	str-013
1	day	hfls	str-013
1	Eday	hfls	str-041
1	ImonGre	hfls	str-b136
1	ImonAnt	hfls	str-b159
1	CF3hr	hfls	str-d11
1	LImon	hflsIs	str-b107
1	Emon	hflsLut	str-b436
1	Omon	hflso	str-a043
1	Eday	hfmlt	str-041
1	Omon	hfrainds	str-a043
1	Eday	hfrs	str-041
2	Omon	hfrunoffds	str-157
2	Omon	hfrunoffds2d	str-a098
1	Eday	hfsbl	str-041
1	Omon	hfsifrazil	str-157
1	Omon	hfsifrazil2d	str-a098
2	Omon	hfsnthermds	str-157
2	Omon	hfsnthermds2d	str-a098
1	CFsubhr	hfss	str-d09
3	Esubhr	hfss	str-d11
1	3hr	hfss	str-013
1	Amon	hfss	str-013
1	day	hfss	str-013
1	Eday	hfss	str-041
1	ImonGre	hfss	str-b136
1	ImonAnt	hfss	str-b159
1	CF3hr	hfss	str-d11
1	LImon	hfssIs	str-b107
1	Emon	hfssLut	str-b436
1	Omon	hfsso	str-a043
1	Omon	hfx	str-a098
1	Omon	hfy	str-a098
1	AERmon	hno3	str-d49
1	AERmonZ	hno3	str-261
1	AERmonZ	ho2	str-261
1	Omon	htovgyre	str-a081
1	Omon	htovovrt	str-a081
1	CFsubhr	hur	str-227
1	Amon	hur	str-a023
1	CFday	hur	str-d49
1	CFmon	hur	str-d49
1	day	hur	str-210
1	day	hurs	str-116
1	CFsubhr	hurs	str-d63
1	6hrPlev	hurs	str-116
1	Amon	hurs	str-116
1	CF3hr	hurs	str-250
1	day	hursmax	str-130
1	day	hursmin	str-189
1	Emon	hursminCrop	str-e082
1	Eday	hursminCrop	str-e189
1	E3hrPt	hus	str-018
1	Emon	hus	str-b311
1	EdayZ	hus	str-b233
1	Eday	hus	str-a023
3	Esubhr	hus	str-018
1	CFsubhr	hus	str-227
1	6hrLev	hus	str-018
1	Amon	hus	str-a023
1	CFday	hus	str-d49
1	CFmon	hus	str-d49
1	day	hus	str-210
2	Emon	hus27	str-287
3	6hrPlevPt	hus27	str-296
1	6hrPlev	hus4	str-b120
1	6hrPlevPt	hus7h	str-311
2	E3hrPt	hus7h	str-311
1	Eday	hus850	str-295
1	CFsubhr	huss	str-d63
3	Esubhr	huss	str-250
3	6hrPlevPt	huss	str-250
1	Amon	huss	str-116
1	day	huss	str-116
1	3hr	huss	str-250
1	Emon	hussLut	str-h072
3	IyrGre	iareafl	str-x184
3	IyrAnt	iareafl	str-x184
